agent_id,generation,parent_id,alpha,beta,trust,fitness
136,2,89,0.18569086134408108,7.630166770192555,0.2617101723898901,366.0
146,2,73,0.6710636411987376,3.3921725892180326,0.2714749589060722,364.0
113,2,61,0.5505226974887626,6.638101106278488,0.915523188213129,362.0
135,2,89,0.30816957801005274,7.579648630904419,0.2700187437207149,362.0
109,2,50,0.3309261633375019,5.955748652726075,0.9614578823351998,358.0
110,2,61,0.6719868320425212,6.6873507441700335,0.9276725467026926,358.0
148,2,73,0.7008221514772096,3.3282477867225544,0.2558225788271174,356.0
111,2,61,0.5723964514580018,6.846163836019862,0.931353878150145,354.0
104,2,60,0.5147116524693831,6.794673121382678,0.9589710431934113,352.0
108,2,50,0.28006388592808257,6.021196854547615,0.9557685565008821,352.0
112,2,61,0.7001248001146083,6.715846188875343,0.91903525334779,352.0
144,2,62,0.5092231600289825,6.787519812997566,0.9077250354963675,352.0
100,2,60,0.5520074506306277,6.7450692694500685,0.9269823822759578,350.0
119,2,64,0.7005915323232272,6.645164404060251,0.9348836926900583,350.0
116,2,64,0.6200203784373797,6.771392133410733,0.9426283821778569,348.0
117,2,64,0.6210487945637507,6.731062626423567,0.9326066280502778,348.0
124,2,53,0.3560150980736442,6.003145272073611,0.9795661360888208,348.0
132,2,54,0.36840993393669474,6.243457633436597,0.9513911703465662,348.0
139,2,89,0.17747729879857077,7.554212593840064,0.25997684544148625,348.0
120,2,53,0.401743885011207,6.132392904065132,0.9630810007803366,346.0
122,2,53,0.41982298048529,6.031713428682229,0.9789706527803135,344.0
103,2,60,0.5178853551075009,6.765585899404266,0.9460136826574594,342.0
127,2,56,0.7254014320268225,3.766951239865718,0.10039145920900493,340.0
147,2,73,0.6354572987712032,3.386594428304082,0.2812432974206015,340.0
156,3,130,0.46464564899184224,6.0862437878794085,0.9601585222621234,394.0
183,3,115,0.6220234879461366,6.6979832802180646,0.9274264776136759,392.0
167,3,143,0.6551538640677287,6.650231403434006,0.8887309415310544,390.0
170,3,140,0.5520466936920431,6.703843534302265,0.9205216638614255,390.0
158,3,130,0.4899289336564105,5.970736296851291,0.9552702039162756,388.0
171,3,140,0.5461835804386944,6.839064668119159,0.9248941267729663,388.0
168,3,143,0.6904744218945409,6.848681012198561,0.9006408702870382,386.0
192,3,101,0.45173675709702554,6.7381413628893805,0.9518192872804726,386.0
165,3,143,0.6942591085560599,6.711361134985219,0.9021002703020271,384.0
175,3,102,0.565722495614365,6.794284002557834,0.9206543653000909,384.0
191,3,101,0.5683776384122234,6.710499119896599,0.9307360189097376,384.0
197,3,138,0.15936516421229135,7.472180166165723,0.26059710278391135,384.0
188,3,131,0.48225891448691366,6.036476380564795,0.9455579871937736,382.0
157,3,130,0.4868743722389063,6.15269872534901,0.9481604033167397,380.0
162,3,114,0.5382257178803225,6.701114160210715,0.9370874621386988,380.0
164,3,114,0.49368413071215905,6.695638746068376,0.9270220089322622,380.0
176,3,102,0.596827352889443,6.705051162229643,0.9253942928934585,378.0
178,3,102,0.5736533000045037,6.861427061662519,0.9330844177680606,378.0
179,3,102,0.5616886494049337,6.799054667160782,0.9204325680196128,378.0
151,3,105,0.3540151220731388,6.056368479281615,0.9411679783598336,376.0
172,3,140,0.48956744195871715,6.686003573988079,0.9112860641184392,376.0
152,3,105,0.2181212321794755,5.989460633585145,0.9362072548302656,374.0
173,3,140,0.46767628102918474,6.689559680215864,0.9049896613968367,374.0
187,3,131,0.44622447795685055,6.072009167354548,0.9653274538539723,372.0
195,3,138,0.22516340994740927,7.550364427858307,0.26696306101279405,372.0
154,3,105,0.26374404822751385,5.859005614635028,0.9489480441335313,370.0
199,3,138,0.24766120190137766,7.520122558560976,0.2671054064206065,368.0
196,3,138,0.2654595462970315,7.792460586440044,0.2739017034550314,362.0
180,3,115,0.5321146207942951,6.832984012618152,0.9338640123267574,360.0
193,3,101,0.5699471905266374,6.775471838090095,0.9556928226362577,360.0
150,3,105,0.26941346114832426,5.972004286579952,0.9391317963723278,358.0
161,3,114,0.5229999026443418,6.541865944980688,0.9217668130819624,356.0
182,3,115,0.5536589120609614,6.594077376152332,0.9160317940424819,356.0
198,3,138,0.2052486831878932,7.647813352049295,0.27430384260842056,356.0
153,3,105,0.27876686870764206,5.982771972720494,0.9383896701869412,354.0
166,3,143,0.6297349632896296,6.708501374693077,0.9153815647924284,354.0
189,3,131,0.38639264964126596,6.065037452340735,0.9652235204260069,354.0
169,3,143,0.7086215842077136,6.701038377532015,0.9155987320539933,352.0
185,3,131,0.40552472119798416,6.063002451452197,0.9749492921710734,352.0
190,3,101,0.5403667604596315,6.847429402837989,0.9487828430793085,352.0
181,3,115,0.6029215382291931,6.703497126566205,0.9163214148497368,350.0
184,3,115,0.5623190599319488,6.818144414130004,0.955832650590699,350.0
159,3,130,0.5199142016164328,6.003567784968128,0.9561147804226922,348.0
177,3,102,0.5073517335665444,6.849482815324211,0.9137330520849893,348.0
194,3,101,0.513742050451857,6.831758690398126,0.9349714844767654,348.0
186,3,131,0.40125088365567363,6.083631917811594,0.9439082564546277,346.0
160,3,114,0.6328881600250073,6.760747789988846,0.9404532320583971,344.0
163,3,114,0.643511236862734,6.498505335966442,0.9481051931077059,344.0
155,3,130,0.40898961438690334,6.118474274559967,0.9420818683419158,340.0
174,3,140,0.5293697700971202,6.6324528374369764,0.9084605716799375,338.0
249,4,175,0.48595998714138844,6.764023234474071,0.924924992290227,396.0
201,4,156,0.5280537045690021,6.249704607531606,0.9454489909270698,392.0
215,4,170,0.5091811325728707,6.648786865374278,0.9205982356382959,392.0
225,4,171,0.6106754661308681,6.8112491315482755,0.9227018712473024,390.0
240,4,165,0.6737031649512654,6.708748625404192,0.9163308931873564,390.0
207,4,183,0.6205219666757241,6.709452166560251,0.9267726539253677,388.0
214,4,167,0.6680179393026883,6.625482745027171,0.8808824113697032,384.0
237,4,192,0.40434055220526566,6.687011219701563,0.9490540881379883,384.0
247,4,175,0.5640627112793453,6.754245666375961,0.9245759675722903,384.0
209,4,183,0.595624008365387,6.706780636321742,0.9286393728698109,382.0
227,4,171,0.5769525829940223,6.7419349076329995,0.9305793870783581,382.0
211,4,167,0.6484964599699233,6.653105734988907,0.8810919910991877,380.0
212,4,167,0.6241045581342727,6.712495555042547,0.8925754569599037,380.0
223,4,158,0.42751719748983175,6.033308061309887,0.9636744940250285,380.0
234,4,168,0.6846187544377221,6.7782001140014465,0.9147377933012923,380.0
238,4,192,0.5084550717685455,6.750289216783148,0.9455274511679512,378.0
206,4,183,0.5957091279994661,6.60128064653505,0.9166883704236254,376.0
208,4,183,0.6245807392956296,6.6890015127868745,0.9184292561588432,376.0
243,4,165,0.783940556593744,6.642258394459211,0.9046048522140888,376.0
224,4,158,0.5397366315763454,5.951553177733597,0.9457287181376169,374.0
231,4,168,0.7155532529688979,6.802816157925125,0.8976658919591558,374.0
246,4,175,0.580940266966732,6.793757792413518,0.9029069056853456,372.0
216,4,170,0.6288051448627265,6.793349398411545,0.9121078013636643,366.0
210,4,167,0.7394461005904728,6.616877933157049,0.8888609335057035,364.0
219,4,170,0.5878605244949237,6.857865468833545,0.9211265025862613,362.0
233,4,168,0.7535792841871621,6.893462623765496,0.9164595832046515,356.0
203,4,156,0.470622701585316,6.129821643516521,0.949064560869368,354.0
213,4,167,0.6522259045512597,6.637519891635938,0.8798609569757669,354.0
221,4,158,0.5233529079167782,5.948878708334788,0.9717492420855606,354.0
222,4,158,0.5305730069859432,5.977654182501679,0.9576110967273561,354.0
228,4,171,0.5412990062192917,6.826835614308035,0.9316126149050965,354.0
236,4,192,0.5068836846765394,6.681603675020909,0.9517937480122657,354.0
229,4,171,0.4677030316417978,6.830706390923605,0.9201141988062195,352.0
230,4,168,0.6671606841313631,6.860195985432891,0.897989818472458,352.0
202,4,156,0.3835252574842649,6.088661588602716,0.9600480243729155,350.0
204,4,156,0.4165645150416749,5.902075630586548,0.9592313791939562,350.0
205,4,183,0.5407445255853707,6.7219329004888655,0.9122031034509053,350.0
248,4,175,0.5287108807649523,6.868790641383689,0.9224969554185822,350.0
232,4,168,0.7070446942170846,6.891786249278674,0.895790653350347,348.0
235,4,192,0.4005540262572807,6.8076190524487465,0.9469836348422612,348.0
217,4,170,0.5916600163941108,6.736171083055147,0.917807500968909,346.0
226,4,171,0.5718773393841752,6.775383318929481,0.9404163019881865,346.0
244,4,165,0.6879415263021931,6.740549162775084,0.8956356222656525,346.0
245,4,175,0.5809390720336619,6.667053423488267,0.921950207726148,346.0
200,4,156,0.4373580474595605,6.057233712773736,0.9579281606741434,344.0
220,4,158,0.49231676252920514,5.920736362504622,0.9582016102851397,340.0
218,4,170,0.5704108819340349,6.739473122264773,0.9260232749688658,338.0
239,4,192,0.4656329426748546,6.639204007818563,0.9455922150236568,338.0
241,4,165,0.6884183882519592,6.593479012188076,0.9027661151137886,334.0
242,4,165,0.7182251579818074,6.628905360076002,0.906333874070355,326.0
250,5,249,0.42327547929297316,6.78627154395034,0.927915540258189,394.0
257,5,201,0.5246385697950872,6.3640280437488626,0.9468964325280547,394.0
288,5,237,0.37792764477448926,6.708013754603753,0.9246005237353507,394.0
290,5,247,0.5475738475075236,6.725253246756146,0.9251134478465332,392.0
274,5,240,0.6616554416748696,6.617872304856835,0.927635388407,390.0
284,5,214,0.7192624007345201,6.626112339463982,0.884408651291914,390.0
253,5,249,0.5135125095562808,6.778739658677483,0.9222981717011647,388.0
260,5,215,0.5682507698056241,6.65252104420735,0.9220634964632921,388.0
297,5,209,0.6396392630051475,6.618692447458699,0.9360841443535907,388.0
262,5,215,0.5568354683816754,6.571097876913831,0.9227602189455839,386.0
268,5,225,0.6387966353229731,6.71431407542274,0.9248495801507519,386.0
251,5,249,0.5175865194882836,6.688276891502436,0.937619091079126,384.0
258,5,201,0.5114806797769198,6.197767318407187,0.9573499420047165,384.0
264,5,215,0.46492193803954845,6.602955642514182,0.9151321903326146,384.0
283,5,214,0.6004717970034615,6.530200704869064,0.8795104627341761,384.0
287,5,237,0.4030534699670704,6.677934125394821,0.9335185083840636,384.0
295,5,209,0.6396247948746916,6.646970707966069,0.9354694567987508,384.0
296,5,209,0.6178206518480792,6.702578157383911,0.9416040706282587,382.0
252,5,249,0.5724732996680382,6.763979461214564,0.9326683914824813,380.0
276,5,207,0.5781734158319383,6.764807213061942,0.9269625490457916,380.0
280,5,214,0.6567978702748748,6.5749123818807185,0.8656875645114884,380.0
291,5,247,0.5810531502828414,6.676630464642689,0.9153003938969991,380.0
269,5,225,0.6240483231160725,6.797345970679504,0.9273617488169524,376.0
272,5,240,0.692607985093868,6.636937897178713,0.9274434314583375,374.0
282,5,214,0.6164273047646942,6.582383125472459,0.8708075812412374,370.0
285,5,237,0.37486621730096725,6.643284527672086,0.9426324002287655,368.0
255,5,201,0.5534560902622251,6.251059095203369,0.9489695672556211,360.0
278,5,207,0.5376051548137792,6.680259610334974,0.9143230032220573,358.0
263,5,215,0.5333116341952613,6.587214375273219,0.905164327975789,356.0
289,5,237,0.4029911606152063,6.853811971413398,0.9357771217652514,354.0
299,5,209,0.565504217383227,6.6599097904498255,0.9194025426428776,354.0
256,5,201,0.46303775881782455,6.2915721842312315,0.9504267184052948,352.0
265,5,225,0.529174658374741,6.797342067662915,0.9195689784736795,352.0
270,5,240,0.5752781746154827,6.75269167878636,0.9266453053477041,352.0
279,5,207,0.6226925225613089,6.659592008642145,0.9199699529584936,352.0
286,5,237,0.4740320727102487,6.655817675536571,0.9508512040111837,352.0
292,5,247,0.51141496061917,6.7356046702463095,0.9432207253124023,352.0
261,5,215,0.4576569045817709,6.657708507989999,0.9246474422219265,348.0
275,5,207,0.6081453520079009,6.586299826517369,0.9303616554505592,348.0
281,5,214,0.6283402684413356,6.6206053814013295,0.8853546330708078,348.0
293,5,247,0.5510252959316096,6.595078654366735,0.9152116068624429,348.0
294,5,247,0.533729010861954,6.81199527350259,0.9398859868068308,348.0
254,5,249,0.4951695604606104,6.751680689181025,0.9102091055581766,346.0
267,5,225,0.6221691854625938,7.030423709705918,0.9174513159690405,346.0
273,5,240,0.7257911534166163,6.709352550480432,0.9279866089076589,346.0
259,5,201,0.4911141967621433,6.237705500538477,0.9666633931495892,344.0
271,5,240,0.6741811570309238,6.695981231649482,0.9032790995221996,342.0
266,5,225,0.5543679083605142,6.768607273678564,0.9010396000312911,340.0
298,5,209,0.6479309745169556,6.714123099774721,0.9130381144643606,338.0
277,5,207,0.5993766885917098,6.659044771525257,0.9113398192950789,332.0
310,6,288,0.3414191664455503,6.726479209613959,0.9363086014550792,392.0
316,6,290,0.48813784438434266,6.672313412706336,0.9273540729318753,392.0
332,6,253,0.5783507751969897,6.649770358163776,0.9398559168603114,392.0
306,6,257,0.5033098249762106,6.352602012010342,0.9519766680363628,390.0
314,6,288,0.4502761889653161,6.738228426719639,0.9444117696576602,390.0
334,6,253,0.5274525642318084,6.6997786315329115,0.9281579924585899,390.0
342,6,297,0.6686386191404339,6.57200241450263,0.9306265268245961,388.0
338,6,260,0.5716920530526032,6.713227110599317,0.9398730053973733,386.0
302,6,250,0.34835262857678295,6.685402933126876,0.9312808448510816,384.0
326,6,284,0.7072940549711081,6.5843568859198,0.8783182916873088,384.0
327,6,284,0.757987835703294,6.672236722880368,0.8770826109687515,384.0
304,6,250,0.5057057188834625,6.791130604049541,0.9040207516884554,382.0
305,6,257,0.5522436482704915,6.292675293460786,0.9601029164084683,382.0
309,6,257,0.5183617233778851,6.382446586720647,0.94522945205004,382.0
312,6,288,0.359310840168056,6.7666590422079675,0.9139504566486698,382.0
324,6,274,0.7078794312511155,6.648089053745396,0.9317562338468742,382.0
345,6,262,0.5797140352884718,6.535250614714808,0.9242583196021334,382.0
335,6,260,0.5624838729915507,6.726478163815528,0.929998008485476,380.0
339,6,260,0.6272503945774415,6.576036619855801,0.9360299379714356,380.0
303,6,250,0.3944429892538113,6.788048206232704,0.9284471977071626,376.0
331,6,253,0.5152435315918584,6.735235979134076,0.904291877233213,376.0
336,6,260,0.5549253943725846,6.46841974827225,0.9271104315247505,376.0
325,6,284,0.7444601221582452,6.5283393405573085,0.897638768724647,374.0
318,6,290,0.5985877004803196,6.656267330351783,0.9140076607546515,372.0
346,6,262,0.49394390251948583,6.48283444433256,0.927268160339972,372.0
321,6,274,0.7065801560320039,6.627229076833984,0.9275049352046094,370.0
328,6,284,0.6603892675285655,6.575855495538488,0.8928245993276763,360.0
313,6,288,0.2810266548898272,6.725407213779369,0.9190576641436411,358.0
317,6,290,0.48918241322300815,6.629047386953188,0.9186387746996061,358.0
300,6,250,0.379121320148396,6.747115877539762,0.929376681151393,356.0
301,6,250,0.4625003904571926,6.815612290130119,0.9454557853215411,356.0
329,6,284,0.7379523233196047,6.757192906496801,0.8917351168080627,352.0
340,6,297,0.6570956134603013,6.603761084810233,0.9548875881138955,352.0
341,6,297,0.6304357671073093,6.695810959929172,0.9187205462886039,352.0
343,6,297,0.6254213979366915,6.513576562503608,0.9397044684088314,352.0
333,6,253,0.551741110458917,6.663625091093525,0.9476633848164534,350.0
348,6,262,0.6244547376737427,6.501606645753948,0.9190185201857433,350.0
349,6,262,0.5423391177152901,6.7359705893597175,0.9162738996312512,350.0
307,6,257,0.4421448582322688,6.393847487439165,0.9397267724447821,348.0
311,6,288,0.414055590586601,6.704091928483556,0.9171959092248925,348.0
320,6,274,0.7028637575265494,6.555280935865665,0.9375591629246328,348.0
330,6,253,0.5555057272284912,6.819832219854221,0.9188304680958144,348.0
319,6,290,0.5406743187370991,6.758817861717786,0.9305818221390602,346.0
323,6,274,0.6317286576214849,6.659915342205391,0.9207635170771474,346.0
337,6,260,0.5227219350237908,6.737447055578583,0.9183667715923975,346.0
315,6,290,0.5416825220985748,6.75441950593412,0.9261446655460387,344.0
344,6,297,0.6079395602593423,6.658436228337315,0.9271210490805413,344.0
308,6,257,0.592061176958455,6.403400896382493,0.9404185079226068,342.0
322,6,274,0.7032977226518986,6.575798141322046,0.9293518118023965,342.0
347,6,262,0.6449160345686703,6.584486428367563,0.9084807921305726,338.0
356,7,316,0.4632608630653385,6.636445671448611,0.9341992045770989,392.0
362,7,332,0.5541318622315999,6.693389113906342,0.9492542085566399,392.0
351,7,310,0.32286557866636123,6.72406275626749,0.9519772272177192,390.0
358,7,316,0.45892361235131784,6.719321987136967,0.9277243187770298,390.0
368,7,306,0.49750820340792595,6.38031706067043,0.9288691784945584,390.0
390,7,302,0.35598139763670694,6.695678384921797,0.9239104413967871,390.0
353,7,310,0.31880110933242795,6.760814959289849,0.9354486746883947,388.0
357,7,316,0.458037776181933,6.629710081853806,0.9470578961856849,388.0
389,7,338,0.5630648236918244,6.695982626981798,0.9168595133094474,388.0
372,7,314,0.48240206290445037,6.725534423648591,0.9456954935137135,386.0
397,7,326,0.8087971730662883,6.573790040600824,0.8894684320575484,386.0
399,7,326,0.7177081442175094,6.639872515188552,0.9011964242441255,386.0
363,7,332,0.6247552188104287,6.716891276202375,0.9554217710258553,384.0
373,7,314,0.4858656509519577,6.716562755464169,0.9501897007299688,384.0
379,7,334,0.45445153991366133,6.606049775780344,0.9214965022220504,384.0
381,7,342,0.7117994732673258,6.564777480418788,0.9439106135115382,384.0
388,7,338,0.6185117883687231,6.709938643743104,0.9256227755021279,384.0
359,7,316,0.52676089050191,6.7772418888767625,0.9219589102152661,380.0
367,7,306,0.5799564491962343,6.427280670625542,0.9713211134283817,380.0
370,7,314,0.45295142374478636,6.753766535091674,0.9286762692650898,378.0
378,7,334,0.579880340775853,6.714633217947555,0.9376793896895428,378.0
394,7,302,0.4000031424116372,6.820958415549744,0.9362147684460173,378.0
365,7,306,0.4515812708735117,6.3692159147911385,0.9664990898264902,372.0
392,7,302,0.30717149312201425,6.754239648317095,0.9323972939708808,370.0
384,7,342,0.6618823622536733,6.497587509842661,0.9366169108248642,368.0
395,7,326,0.7466370336797524,6.534974334927337,0.8713805657441358,366.0
366,7,306,0.38651894146342414,6.285477725762947,0.9583979126918843,360.0
361,7,332,0.5899838543353401,6.595214221659466,0.9263968423187555,358.0
377,7,334,0.5003387831722192,6.5794404449525326,0.9257210314022474,358.0
360,7,332,0.5611003163104391,6.659371067811664,0.9280361606178139,356.0
396,7,326,0.7009325381962517,6.742484558484437,0.8633796683600069,356.0
352,7,310,0.3633198523494126,6.80052193995696,0.9232549010879101,354.0
374,7,314,0.4533250484500062,6.81344216318326,0.9625454803065553,354.0
376,7,334,0.5304980073924803,6.666392032268548,0.9155622731062086,354.0
350,7,310,0.31133570653820497,6.663852954975675,0.942187867308199,352.0
354,7,310,0.3715090264081478,6.781253179828075,0.9266300083462652,352.0
391,7,302,0.4147395438092541,6.708003201717182,0.9445647339955305,352.0
364,7,332,0.59918052876954,6.703196337338693,0.9445288488362603,350.0
369,7,306,0.494051457566767,6.338413296760125,0.9569199848194223,350.0
